LAKE NAME,DATE,SECCHI,LAKE TEMP,TIME,Year,Month,Day
Hanson-Doyle,10/11/2002,1.484376,22.0,14:00,2002,10,11
Flathead Somers Bay,10/16/2002,1.9812,11.0,14:30,2002,10,16
Flathead Mission View Terrace,10/16/2002,2.31648,11.0,11:50,2002,10,16
Rogers,10/19/2002,1.459992,19.0,11:00,2002,10,19
Swan,10/22/2002,2.22504,11.0,16:35,2002,10,22
Flathead Somers Bay,10/26/2002,1.64592,9.0,16:50,2002,10,26
Flathead Mission View Terrace,10/26/2002,1.9812,9.0,12:05,2002,10,26
Flathead Somers Bay,11/3/2002,1.88976,7.0,20:15,2002,11,3
Swan,11/11/2002,1.95072,6.0,15:10,2002,11,11
Flathead Somers Bay,4/15/2003,1.09728,6.0,12:00,2003,4,15
Flathead Mission View Terrace,4/15/2003,1.28016,6.0,13:55,2003,4,15
Beaver,4/18/2003,1.670304,21.0,15:30,2003,4,18
Halfmoon,4/26/2003,1.709928,23.0,11:00,2003,4,26
Flathead Somers Bay,4/29/2003,0.36576,10.0,9:45,2003,4,29
Flathead Mission View Terrace,4/29/2003,0.71628,8.0,11:15,2003,4,29
Halfmoon,5/3/2003,1.658112,23.0,13:23,2003,5,3
Whitefish,5/10/2003,2.24028,0.0,14:30,2003,5,10
Whitefish,5/10/2003,2.30124,0.0,16:05,2003,5,10
Flathead Somers Bay,5/14/2003,0.33528,11.0,12:00,2003,5,14
Flathead Mission View Terrace,5/14/2003,1.28016,9.0,11:30,2003,5,14
Halfmoon,5/18/2003,1.712976,15.0,17:30,2003,5,18
Whitefish,5/23/2003,2.1336,23.0,11:54,2003,5,23
Bowman,5/24/2003,3.048,17.0,14:30,2003,5,24
Flathead Somers Bay,5/24/2003,1.70688,11.0,10:45,2003,5,24
Flathead Mission View Terrace,5/24/2003,1.46304,11.0,12:00,2003,5,24
Ashley,5/30/2003,3.048,10.0,11:55,2003,5,30
Ashley,5/30/2003,3.90144,12.8,13:20,2003,5,30
Halfmoon,5/30/2003,1.789176,24.0,14:00,2003,5,30
Bowman,5/31/2003,5.334,17.0,12:00,2003,5,31
Whitefish,6/1/2003,1.49352,21.0,18:00,2003,6,1
Flathead Somers Bay,6/5/2003,0.3048,14.0,14:00,2003,6,5
Flathead Mission View Terrace,6/5/2003,0.32004,14.0,10:20,2003,6,5
Kintla,6/5/2003,5.4864,16.0,11:00,2003,6,5
Swan,6/6/2003,0.6096,15.0,15:30,2003,6,6
LakeoftheWoods,6/10/2003,1.9812,20.0,13:00,2003,6,10
LakeoftheWoods,6/10/2003,1.79832,14.0,11:00,2003,6,10
McDonald,6/12/2003,3.014472,14.0,12:30,2003,6,12
Ashley,6/14/2003,3.68808,12.1,12:30,2003,6,14
Ashley,6/14/2003,2.40792,7.9,14:05,2003,6,14
Beaver,6/15/2003,1.810512,22.0,14:00,2003,6,15
Flathead Somers Bay,6/16/2003,1.34112,15.0,7:30,2003,6,16
Flathead Mission View Terrace,6/16/2003,1.73736,15.0,11:30,2003,6,16
Kintla,6/16/2003,5.1816,18.0,9:00,2003,6,16
Bailey,6/18/2003,1.161288,19.0,15:30,2003,6,18
Swan,6/18/2003,1.12776,18.0,10:10,2003,6,18
Rogers,6/24/2003,1.319784,21.0,12:00,2003,6,24
McDonald,6/25/2003,4.553712,19.0,9:25,2003,6,25
Swan,6/25/2003,1.43256,16.0,20:15,2003,6,25
Whitefish,6/25/2003,2.98704,6.0,10:50,2003,6,25
Whitefish,6/25/2003,2.80416,6.0,17:40,2003,6,25
Halfmoon,6/26/2003,1.761744,18.0,14:00,2003,6,26
Flathead Somers Bay,7/1/2003,2.04216,17.0,12:00,2003,7,1
Kintla,7/1/2003,4.572,15.0,14:00,2003,7,1
McDonald,7/3/2003,4.553712,21.0,11:30,2003,7,3
Beaver,7/6/2003,1.606296,21.0,15:30,2003,7,6
Beaver,7/6/2003,2.599944,22.0,17:00,2003,7,6
Bowman,7/6/2003,5.1816,17.0,8:45,2003,7,6
McDonald,7/7/2003,4.83108,18.0,12:30,2003,7,7
Swan,7/7/2003,1.49352,19.0,13:30,2003,7,7
Swan,7/9/2003,1.76784,18.0,12:10,2003,7,9
Whitefish,7/9/2003,3.29184,8.0,10:20,2003,7,9
Whitefish,7/9/2003,2.8956,8.0,14:15,2003,7,9
Bailey,7/10/2003,1.075944,18.0,13:00,2003,7,10
Bowman,7/10/2003,5.0292,19.0,14:00,2003,7,10
McDonald,7/11/2003,5.388864,10.0,13:00,2003,7,11
Rogers,7/11/2003,1.014984,21.0,12:00,2003,7,11
LakeoftheWoods,7/12/2003,1.88976,20.0,14:30,2003,7,12
LakeoftheWoods,7/12/2003,1.88976,16.0,16:00,2003,7,12
Flathead Dayton Bay,7/13/2003,1.392936,18.3,,2003,7,13
Whitefish,7/13/2003,2.1336,25.0,13:30,2003,7,13
Ashley,7/14/2003,1.85928,6.1,16:00,2003,7,14
Beaver,7/15/2003,2.566416,20.0,14:15,2003,7,15
Halfmoon,7/17/2003,1.734312,23.0,13:30,2003,7,17
Kintla,7/17/2003,1.524,14.0,11:00,2003,7,17
Beaver,7/20/2003,1.03632,25.0,15:00,2003,7,20
Swan,7/21/2003,1.2192,22.0,17:07,2003,7,21
Mary Ronan,7/24/2003,1.673352,14.0,10:30,2003,7,24
Mary Ronan,7/24/2003,0.743712,15.0,10:15,2003,7,24
Whitefish,7/27/2003,2.7432,26.0,16:30,2003,7,27
Flathead Conrad ,7/30/2003,3.157728,24.0,14:00,2003,7,30
Whitefish,7/30/2003,3.23088,12.0,12:10,2003,7,30
Whitefish,7/30/2003,2.42316,12.0,15:45,2003,7,30
Whitefish,8/3/2003,3.16992,23.0,14:15,2003,8,3
Ashley,8/4/2003,1.95072,6.4,15:45,2003,8,4
Ashley,8/4/2003,2.231136,7.3,14:00,2003,8,4
LakeoftheWoods,8/5/2003,2.22504,21.0,17:15,2003,8,5
LakeoftheWoods,8/5/2003,1.79832,19.0,10:30,2003,8,5
Rogers,8/5/2003,1.039368,20.0,16:30,2003,8,5
Swan,8/5/2003,1.43256,22.0,14:45,2003,8,5
Bailey,8/9/2003,1.213104,19.0,14:35,2003,8,9
Flathead Mission View Terrace,8/13/2003,2.92608,20.0,10:30,2003,8,13
Mary Ronan,8/14/2003,0.835152,15.0,10:30,2003,8,14
Mary Ronan,8/14/2003,0.557784,15.0,11:10,2003,8,14
Bailey,8/19/2003,1.057656,19.0,16:00,2003,8,19
Halfmoon,8/19/2003,1.764792,22.0,13:55,2003,8,19
Swan,8/19/2003,2.40792,22.0,14:20,2003,8,19
Hanson-Doyle,8/20/2003,1.524,22.0,10:00,2003,8,20
Whitefish,8/20/2003,2.8956,22.0,14:15,2003,8,20
Ashley,8/22/2003,2.694432,8.8,12:15,2003,8,22
Ashley,8/22/2003,2.414016,7.9,10:30,2003,8,22
Rogers,8/22/2003,1.008888,15.0,18:00,2003,8,22
Swan,8/24/2003,1.92024,20.0,16:30,2003,8,24
Mary Ronan,8/25/2003,1.66116,17.0,10:00,2003,8,25
Mary Ronan,8/25/2003,1.755648,16.4,10:50,2003,8,25
Swan,8/26/2003,2.49936,20.0,18:30,2003,8,26
Beaver,8/28/2003,1.05156,18.0,15:00,2003,8,28
Beaver,8/28/2003,1.392936,16.0,15:00,2003,8,28
Flathead Somers Bay,8/28/2003,1.92024,19.0,13:30,2003,8,28
Flathead Mission View Terrace,8/28/2003,2.68224,19.0,11:05,2003,8,28
Lower Stillwater,8/28/2003,1.557528,14.0,15:45,2003,8,28
Ashley,8/29/2003,2.136648,7.0,10:30,2003,8,29
Ashley,8/29/2003,3.157728,10.4,11:20,2003,8,29
Whitefish,8/30/2003,3.3528,21.0,16:40,2003,8,30
Rogers,9/4/2003,0.734568,14.0,19:00,2003,9,4
Flathead Somers Bay,9/7/2003,3.29184,20.0,9:30,2003,9,7
Flathead Mission View Terrace,9/7/2003,3.53568,20.0,11:10,2003,9,7
Whitefish,9/7/2003,3.3528,21.0,14:45,2003,9,7
Beaver,9/13/2003,1.46304,17.0,14:00,2003,9,13
Beaver,9/13/2003,1.524,16.0,13:00,2003,9,13
Swan,9/13/2003,2.286,16.0,13:30,2003,9,13
Flathead Somers Bay,9/25/2003,2.65176,15.0,12:15,2003,9,25
Flathead Mission View Terrace,9/25/2003,2.8956,15.0,12:00,2003,9,25
Whitefish,9/28/2003,3.16992,18.0,18:00,2003,9,28
Swan,9/30/2003,2.4384,14.0,14:55,2003,9,30
Whitefish,10/5/2003,2.9718,17.0,18:15,2003,10,5
Flathead Somers Bay,10/10/2003,2.37744,13.0,8:15,2003,10,10
Flathead Mission View Terrace,10/10/2003,2.5908,11.0,10:40,2003,10,10
Swan,10/15/2003,2.31648,11.0,12:50,2003,10,15
Lower Stillwater,10/18/2003,1.423416,11.0,14:00,2003,10,18
Flathead Somers Bay,4/7/2004,1.49352,8.0,15:00,2004,4,7
Flathead Mission View Terrace,4/7/2004,1.61544,7.0,12:30,2004,4,7
Flathead Somers Bay,4/23/2004,0.94488,9.0,12:15,2004,4,23
Flathead Mission View Terrace,4/23/2004,1.08204,8.0,11:15,2004,4,23
McDonald,4/26/2004,4.17576,3.9,8:20,2004,4,26
Flathead Dayton Bay,5/8/2004,1.207008,11.1,,2004,5,8
Swan,5/8/2004,0.73152,11.0,13:45,2004,5,8
McDonald,5/15/2004,3.563112,5.0,10:00,2004,5,15
Halfmoon,5/16/2004,2.045208,24.0,13:45,2004,5,16
Flathead Somers Bay,5/17/2004,0.25908,11.0,8:45,2004,5,17
Flathead Mission View Terrace,5/17/2004,0.62484,10.0,12:00,2004,5,17
Swan,5/24/2004,1.3716,12.0,14:15,2004,5,24
Beaver,5/25/2004,1.31064,5.0,15:30,2004,5,25
Bowman,5/28/2004,4.572,7.0,11:45,2004,5,28
Flathead Somers Bay,6/1/2004,0.5334,11.0,12:30,2004,6,1
McDonald,6/1/2004,3.834384,7.1,15:36,2004,6,1
Kintla,6/2/2004,1.8288,15.0,11:45,2004,6,2
Flathead Somers Bay,6/4/2004,1.3716,14.0,12:30,2004,6,4
Flathead Mission View Terrace,6/4/2004,2.10312,13.0,13:00,2004,6,4
Rogers,6/4/2004,1.255776,11.0,10:00,2004,6,4
Swan,6/8/2004,0.85344,11.0,12:30,2004,6,8
Flathead Marco Bay,6/9/2004,0.950976,6.5,16:15,2004,6,9
Peterson,6/10/2004,1.524,20.0,13:30,2004,6,10
Mary Ronan,6/12/2004,0.743712,16.0,9:05,2004,6,12
Whitefish,6/13/2004,2.77368,16.0,16:30,2004,6,13
Ashley,6/15/2004,2.782824,9.1,16:30,2004,6,15
Whitefish,6/16/2004,3.62712,20.0,18:00,2004,6,16
Kintla,6/17/2004,2.4384,14.0,11:00,2004,6,17
McDonald,6/17/2004,3.831336,9.0,10:00,2004,6,17
Flathead Somers Bay,6/18/2004,1.43256,13.0,12:45,2004,6,18
Flathead Mission View Terrace,6/18/2004,1.43256,13.0,14:00,2004,6,18
Swan,6/22/2004,1.807464,15.0,14:30,2004,6,22
Beaver,6/23/2004,1.58496,16.0,16:30,2004,6,23
Flathead Woods Bay,6/23/2004,4.532376,16.0,9:30,2004,6,23
Flathead North East Shore,6/23/2004,3.310128,16.0,13:00,2004,6,23
McDonald,6/23/2004,5.01396,15.0,16:00,2004,6,23
Peterson,6/24/2004,1.43256,23.0,13:00,2004,6,24
Swan,6/24/2004,1.76784,15.0,19:00,2004,6,24
Swan,6/25/2004,1.524,16.0,15:10,2004,6,25
Flathead Marco Bay,6/27/2004,2.371344,11.0,15:00,2004,6,27
Rogers,6/27/2004,1.490472,17.0,11:00,2004,6,27
Flathead Somers Bay,6/30/2004,2.95656,17.0,12:15,2004,6,30
Flathead Mission View Terrace,6/30/2004,2.95656,17.0,9:30,2004,6,30
Flathead Crescent Bay,7/1/2004,3.29184,18.0,10:00,2004,7,1
Bowman,7/2/2004,6.7056,15.0,14:00,2004,7,2
Kintla,7/2/2004,6.4008,13.0,11:00,2004,7,2
Mary Ronan,7/2/2004,2.023872,20.0,15:00,2004,7,2
Mary Ronan,7/4/2004,2.231136,20.0,10:00,2004,7,4
Flathead Woods Bay,7/5/2004,4.16052,18.0,10:00,2004,7,5
Swan,7/7/2004,1.58496,20.0,17:20,2004,7,7
Mary Ronan,7/8/2004,2.136648,21.0,10:50,2004,7,8
Flathead Somers Bay,7/9/2004,2.49936,16.0,9:45,2004,7,9
Flathead Mission View Terrace,7/9/2004,3.59664,17.0,12:45,2004,7,9
McDonald,7/9/2004,4.178808,10.0,9:20,2004,7,9
Flathead North East Shore,7/10/2004,2.310384,20.0,13:00,2004,7,10
Swan,7/11/2004,1.70688,17.0,14:15,2004,7,11
Bowman,7/15/2004,3.048,16.0,13:20,2004,7,15
Flathead Rollins Bay 1,7/16/2004,3.68808,24.0,16:00,2004,7,16
Flathead Crescent Bay,7/21/2004,3.53568,18.0,9:30,2004,7,21
Flathead Woods Bay,7/21/2004,4.111752,21.0,9:30,2004,7,21
McDonald,7/21/2004,4.139184,12.0,15:00,2004,7,21
Swan,7/21/2004,1.773936,19.0,18:00,2004,7,21
Ashley,7/22/2004,2.782824,9.1,16:00,2004,7,22
Whitefish,7/22/2004,2.80416,23.0,18:30,2004,7,22
Swan,7/23/2004,1.6764,20.0,13:20,2004,7,23
Swan,7/24/2004,1.58496,22.0,12:00,2004,7,24
Peterson,7/25/2004,1.524,26.0,14:00,2004,7,25
Whitefish,7/25/2004,2.98704,24.0,7:25,2004,7,25
Flathead Somers Bay,7/27/2004,2.07264,20.0,14:45,2004,7,27
Flathead Mission View Terrace,7/27/2004,2.37744,19.0,14:00,2004,7,27
Kintla,7/29/2004,4.572,18.0,9:45,2004,7,29
Flathead North East Shore,7/31/2004,3.331464,24.0,13:30,2004,7,31
Mary Ronan,8/1/2004,1.944624,13.0,14:00,2004,8,1
Whitefish,8/1/2004,3.16992,25.0,12:10,2004,8,1
Flathead Rollins Bay 1,8/2/2004,3.81,23.0,16:00,2004,8,2
Kintla,8/2/2004,3.9624,18.0,9:30,2004,8,2
Flathead Crescent Bay,8/4/2004,3.62712,20.0,9:30,2004,8,4
Flathead Woods Bay,8/4/2004,3.112008,22.0,9:30,2004,8,4
Rogers,8/4/2004,1.441704,20.0,19:00,2004,8,4
Mary Ronan,8/8/2004,2.045208,13.0,11:00,2004,8,8
Whitefish,8/8/2004,2.86512,22.0,12:10,2004,8,8
Beaver,8/11/2004,1.58496,28.0,16:15,2004,8,11
McDonald,8/11/2004,3.715512,19.0,13:00,2004,8,11
Flathead North East Shore,8/12/2004,3.267456,23.0,13:00,2004,8,12
Swan,8/13/2004,2.16408,21.0,15:00,2004,8,13
Bowman,8/14/2004,4.8768,20.0,13:15,2004,8,14
Flathead Crescent Bay,8/14/2004,3.23088,21.0,11:15,2004,8,14
McDonald,8/15/2004,4.139184,17.0,9:20,2004,8,15
Whitefish,8/15/2004,2.86512,24.0,10:55,2004,8,15
Kintla,8/16/2004,3.9624,18.0,11:00,2004,8,16
Flathead Rollins Bay 1,8/17/2004,2.72796,24.0,16:00,2004,8,17
Flathead Woods Bay,8/18/2004,2.670048,21.5,8:45,2004,8,18
Peterson,8/20/2004,1.70688,25.0,14:00,2004,8,20
Rogers,8/20/2004,1.039368,21.0,10:30,2004,8,20
Swan,8/20/2004,2.642616,22.0,20:00,2004,8,20
Whitefish,8/21/2004,2.80416,23.0,15:10,2004,8,21
Mary Ronan,8/23/2004,2.398776,15.0,10:30,2004,8,23
Swan,8/28/2004,2.49936,18.0,12:20,2004,8,28
Flathead North East Shore,8/30/2004,2.084832,20.0,11:00,2004,8,30
Flathead Woods Bay,8/31/2004,2.703576,19.0,9:30,2004,8,31
Swan,8/31/2004,2.5908,18.0,16:55,2004,8,31
Whitefish,9/5/2004,3.26136,20.0,13:45,2004,9,5
Mary Ronan,9/7/2004,2.182368,18.0,11:30,2004,9,7
Kintla,9/10/2004,3.71856,,11:00,2004,9,10
Swan,9/10/2004,2.77368,17.0,15:35,2004,9,10
Rogers,9/17/2004,1.039368,17.0,10:30,2004,9,17
Flathead Crescent Bay,9/18/2004,2.52984,20.0,10:15,2004,9,18
Swan,9/19/2004,2.892552,15.0,17:45,2004,9,19
Peterson,9/20/2004,1.58496,15.0,14:00,2004,9,20
Kintla,9/23/2004,3.9624,18.0,10:00,2004,9,23
Swan,9/24/2004,2.46888,14.0,18:20,2004,9,24
Flathead Woods Bay,9/25/2004,2.535936,12.0,13:00,2004,9,25
Flathead Marco Bay,9/25/2004,2.243328,14.0,10:30,2004,9,25
Mary Ronan,9/25/2004,2.045208,23.0,10:00,2004,9,25
Little Bitterroot,9/27/2004,4.20624,20.4,11:00,2004,9,27
Swan,9/30/2004,2.776728,18.0,13:00,2004,9,30
Flathead Crescent Bay,10/3/2004,2.83464,24.0,13:45,2004,10,3
Flathead North East Shore,10/3/2004,3.361944,16.0,15:00,2004,10,3
Rogers,10/3/2004,1.039368,21.0,16:00,2004,10,3
Whitefish,10/3/2004,3.07848,16.0,15:35,2004,10,3
Peterson,10/10/2004,1.76784,15.0,12:30,2004,10,10
Ashley,10/11/2004,2.221992,7.3,10:30,2004,10,11
Flathead Somers Bay,10/13/2004,2.14884,12.0,12:40,2004,10,13
Flathead Mission View Terrace,10/13/2004,2.65176,12.0,17:00,2004,10,13
Swan,10/14/2004,2.34696,13.0,14:15,2004,10,14
Flathead Somers Bay,11/7/2004,2.22504,9.0,14:30,2004,11,7
Flathead Mission View Terrace,11/7/2004,2.42316,9.0,12:20,2004,11,7
Peterson,11/10/2004,1.8288,14.0,14:00,2004,11,10
Swan,11/15/2004,1.9812,8.0,15:25,2004,11,15
Blanchard,4/16/2005,1.207008,10.0,12:20,2005,4,16
Flathead Somers Bay,4/25/2005,0.96012,11.0,11:15,2005,4,25
Flathead Mission View Terrace,4/25/2005,1.18872,12.0,9:45,2005,4,25
Whitefish,5/1/2005,2.04216,14.0,13:45,2005,5,1
Rogers,5/2/2005,1.316736,11.0,13:15,2005,5,2
Flathead Somers Bay,5/13/2005,1.02108,12.0,19:30,2005,5,13
Flathead Mission View Terrace,5/13/2005,0.88392,11.0,10:45,2005,5,13
Halfmoon,5/14/2005,1.560576,12.0,14:30,2005,5,14
Swan,5/15/2005,1.2192,11.0,14:40,2005,5,15
Flathead Somers Bay,5/26/2005,0.48768,11.0,15:00,2005,5,26
Flathead Mission View Terrace,5/26/2005,0.92964,11.0,15:45,2005,5,26
Whitefish,5/29/2005,1.85928,20.0,13:45,2005,5,29
Ashley,5/30/2005,3.142488,10.3,14:30,2005,5,30
Blanchard,5/30/2005,1.487424,21.0,15:30,2005,5,30
Swan,5/30/2005,1.469136,15.0,16:05,2005,5,30
Swan,5/30/2005,1.2192,14.0,17:40,2005,5,30
Whitefish,6/5/2005,1.40208,20.0,15:45,2005,6,5
Rogers,6/13/2005,1.05156,12.0,9:00,2005,6,13
Rogers,6/15/2005,1.039368,16.0,11:20,2005,6,15
Swan,6/15/2005,1.2192,13.0,15:25,2005,6,15
Whitefish,6/20/2005,1.95072,,14:20,2005,6,20
Swan,6/22/2005,1.527048,22.0,14:15,2005,6,22
Swan,6/24/2005,1.03632,16.0,15:45,2005,6,24
Blanchard,6/25/2005,1.136904,21.5,14:45,2005,6,25
Halfmoon,6/27/2005,1.734312,24.0,15:30,2005,6,27
Mary Ronan,6/29/2005,1.533144,20.0,11:30,2005,6,29
Flathead Somers Bay,6/30/2005,1.55448,17.0,13:30,2005,6,30
Flathead Mission View Terrace,6/30/2005,2.45364,16.0,11:15,2005,6,30
McGilvray,7/1/2005,2.740152,28.5,11:45,2005,7,1
Flathead Woods Bay,7/3/2005,3.456432,18.0,15:00,2005,7,3
Whitefish,7/4/2005,2.62128,24.0,12:10,2005,7,4
Rogers,7/5/2005,2.200656,16.0,14:30,2005,7,5
Swan,7/6/2005,1.58496,19.0,13:45,2005,7,6
Flathead Somers Bay,7/8/2005,1.78308,19.0,11:40,2005,7,8
Flathead Mission View Terrace,7/8/2005,2.8956,18.0,10:15,2005,7,8
Halfmoon,7/8/2005,2.036064,20.0,9:30,2005,7,8
Swan,7/9/2005,1.591056,18.0,17:50,2005,7,9
Mary Ronan,7/11/2005,1.533144,18.0,10:40,2005,7,11
Swan,7/13/2005,1.8288,19.0,14:50,2005,7,13
Whitefish,7/14/2005,3.01752,24.0,10:10,2005,7,14
Halfmoon,7/15/2005,1.655064,20.0,14:30,2005,7,15
Flathead Marco Bay,7/16/2005,2.618232,19.0,11:45,2005,7,16
McGilvray,7/18/2005,2.935224,,12:40,2005,7,18
Flathead Woods Bay,7/21/2005,2.746248,26.0,9:00,2005,7,21
Rogers,7/21/2005,1.304544,9.0,15:30,2005,7,21
Swan,7/21/2005,1.92024,22.0,13:45,2005,7,21
Whitefish,7/21/2005,3.53568,25.0,15:10,2005,7,21
Swan,7/23/2005,1.834896,20.0,16:20,2005,7,23
Flathead Somers Bay,7/25/2005,2.52984,18.0,14:15,2005,7,25
Flathead Mission View Terrace,7/25/2005,2.52984,19.0,11:10,2005,7,25
Flathead Woods Bay,7/29/2005,3.41376,24.0,15:30,2005,7,29
Whitefish,7/29/2005,3.44424,25.0,15:35,2005,7,29
McGilvray,7/31/2005,2.843784,25.0,12:00,2005,7,31
Mary Ronan,8/4/2005,1.95072,20.0,9:30,2005,8,4
Swan,8/8/2005,2.02692,22.0,15:30,2005,8,8
Rogers,8/10/2005,0.871728,14.0,10:15,2005,8,10
Flathead Somers Bay,8/11/2005,2.5146,19.0,14:00,2005,8,11
Flathead Mission View Terrace,8/11/2005,2.92608,20.0,10:10,2005,8,11
Whitefish,8/11/2005,2.68224,24.0,15:50,2005,8,11
Halfmoon,8/12/2005,1.70688,24.0,14:30,2005,8,12
Flathead Woods Bay,8/13/2005,3.529584,20.0,13:00,2005,8,13
McGilvray,8/15/2005,2.75844,18.0,13:00,2005,8,15
Swan,8/15/2005,2.22504,23.0,15:35,2005,8,15
Swan,8/16/2005,2.34696,27.0,15:50,2005,8,16
Blanchard,8/19/2005,1.115568,18.0,14:00,2005,8,19
Mary Ronan,8/19/2005,1.578864,21.0,9:40,2005,8,19
Whitefish,8/19/2005,3.90144,,12:50,2005,8,19
Rogers,8/20/2005,0.905256,16.0,13:00,2005,8,20
Flathead Marco Bay,8/23/2005,2.535936,19.0,10:00,2005,8,23
Flathead Somers Bay,8/24/2005,2.34696,17.0,14:30,2005,8,24
Flathead Mission View Terrace,8/24/2005,2.98704,17.0,10:45,2005,8,24
Swan,8/25/2005,2.98704,18.0,14:55,2005,8,25
Whitefish,8/27/2005,3.62712,23.0,15:20,2005,8,27
McGilvray,8/28/2005,2.252472,24.0,11:45,2005,8,28
Swan,8/29/2005,2.374392,18.0,18:00,2005,8,29
Swan,8/29/2005,2.31648,16.0,12:50,2005,8,29
Flathead Conrad ,9/1/2005,2.95656,18.0,12:30,2005,9,1
Flathead Crescent Bay,9/4/2005,2.37744,17.0,9:10,2005,9,4
Whitefish,9/4/2005,3.71856,21.0,13:05,2005,9,4
McCaffery,9/6/2005,1.487424,20.0,14:30,2005,9,6
Rogers,9/7/2005,0.950976,20.0,12:30,2005,9,7
Whitefish,9/14/2005,3.26136,20.0,15:15,2005,9,14
Flathead Somers Bay,9/15/2005,2.4384,16.0,15:30,2005,9,15
Flathead Mission View Terrace,9/15/2005,2.46888,16.0,17:45,2005,9,15
Mary Ronan,9/16/2005,1.338072,19.0,11:00,2005,9,16
McGilvray,9/18/2005,2.5908,24.0,12:45,2005,9,18
Flathead Conrad ,9/28/2005,2.8956,12.0,19:12,2005,9,28
Flathead Somers Bay,9/28/2005,1.69164,13.0,12:30,2005,9,28
Flathead Mission View Terrace,9/28/2005,2.7432,13.0,20:00,2005,9,28
Mary Ronan,10/3/2005,1.179576,12.0,10:45,2005,10,3
McGilvray,10/8/2005,2.182368,20.0,12:40,2005,10,8
Flathead Marco Bay,10/9/2005,1.953768,11.5,14:30,2005,10,9
Flathead Somers Bay,10/14/2005,1.46304,11.0,10:00,2005,10,14
Flathead Mission View Terrace,10/14/2005,2.01168,11.0,16:48,2005,10,14
Flathead Conrad ,10/22/2005,2.8956,9.0,16:48,2005,10,22
Flathead Somers Bay,10/26/2005,2.10312,11.0,11:15,2005,10,26
Flathead Mission View Terrace,10/26/2005,2.48412,11.0,19:12,2005,10,26
Flathead Somers Bay,11/7/2005,1.6764,8.0,14:00,2005,11,7
Flathead Mission View Terrace,11/7/2005,2.34696,8.0,12:30,2005,11,7
Jette,5/10/2006,2.02692,16.0,11:20,2006,5,10
Jette,5/10/2006,1.682496,15.0,13:00,2006,5,10
Rogers,5/15/2006,1.301496,13.0,12:10,2006,5,15
Blanchard,5/17/2006,1.694688,20.0,15:45,2006,5,17
Jette,5/20/2006,2.01168,14.0,11:00,2006,5,20
Jette,5/20/2006,1.6764,15.0,13:00,2006,5,20
Mary Ronan,5/24/2006,2.051304,17.0,9:55,2006,5,24
Mary Ronan,5/24/2006,2.185416,19.0,12:00,2006,5,24
Rogers,5/31/2006,1.069848,14.0,11:00,2006,5,31
Jette,6/9/2006,1.49352,,10:30,2006,6,9
Jette,6/9/2006,1.49352,19.0,11:00,2006,6,9
Mary Ronan,6/16/2006,2.206752,23.0,11:30,2006,6,16
Mary Ronan,6/16/2006,2.206752,18.0,11:00,2006,6,16
Blanchard,6/18/2006,1.301496,20.0,,2006,6,18
Rogers,6/18/2006,1.02108,16.0,14:00,2006,6,18
Jette,6/24/2006,1.55448,18.5,11:10,2006,6,24
Jette,6/24/2006,1.40208,21.0,12:00,2006,6,24
Mary Ronan,6/28/2006,2.206752,18.0,11:00,2006,6,28
Mary Ronan,6/28/2006,2.22504,16.0,12:00,2006,6,28
Beaver,7/4/2006,1.95072,22.0,15:00,2006,7,4
Beaver,7/4/2006,1.764792,15.0,14:00,2006,7,4
Rogers,7/8/2006,1.392936,22.0,11:00,2006,7,8
Jette,7/12/2006,1.524,20.0,11:00,2006,7,12
Jette,7/12/2006,1.3716,22.0,12:00,2006,7,12
Mary Ronan,7/12/2006,2.517648,18.0,12:30,2006,7,12
Mary Ronan,7/12/2006,2.231136,19.0,11:30,2006,7,12
McGilvray,7/19/2006,2.740152,28.5,13:00,2006,7,19
Jette,7/28/2006,1.50876,20.0,9:30,2006,7,28
Jette,7/28/2006,1.34112,24.0,13:00,2006,7,28
Rogers,7/28/2006,1.301496,24.0,19:30,2006,7,28
McGilvray,8/2/2006,2.935224,,12:05,2006,8,2
Jette,8/12/2006,1.49352,17.5,11:15,2006,8,12
Jette,8/12/2006,1.31064,22.0,13:00,2006,8,12
Blanchard,8/21/2006,1.719072,23.0,14:00,2006,8,21
McGilvray,8/21/2006,2.843784,25.0,11:45,2006,8,21
Rogers,8/22/2006,1.301496,20.0,10:30,2006,8,22
LakeoftheWoods,8/25/2006,1.2954,4.0,12:00,2006,8,25
LakeoftheWoods,8/25/2006,2.34696,19.0,10:45,2006,8,25
Mary Ronan,8/26/2006,2.090928,20.0,12:30,2006,8,26
Mary Ronan,8/26/2006,2.414016,21.0,10:30,2006,8,26
Jette,8/27/2006,1.24968,20.5,10:50,2006,8,27
Jette,8/27/2006,1.3716,20.0,14:00,2006,8,27
Little Bitterroot,8/29/2006,3.81,20.0,15:15,2006,8,29
Jette,8/30/2006,1.31064,22.0,11:00,2006,8,30
Jette,8/30/2006,1.0668,20.0,10:30,2006,8,30
Bailey,9/2/2006,1.207008,19.0,11:45,2006,9,2
Halfmoon,9/2/2006,1.591056,19.0,14:00,2006,9,2
Halfmoon,9/18/2006,1.545336,16.0,17:30,2006,9,18
McGilvray,9/18/2006,2.75844,18.0,11:30,2006,9,18
Rogers,9/24/2006,1.252728,11.5,15:00,2006,9,24
Little Bitterroot,9/25/2006,5.199888,63.0,14:15,2006,9,25
